View Counts,Likes,Dislikes,ratios
19460,378766,28866,211860,0.61
19461,896371,28866,211860,0.68
19462,192604,28866,211860,0.2
19463,956498,28866,211860,0.45
19464,19385,28866,211860,0.29
19465,645666,28866,211860,0.27
19466,551069,28866,211860,0.89
19467,7699,28866,211860,0.55
19468,114881,28866,211860,0.72
19469,181932,28866,211860,0.47
19470,598562,28866,211860,0.33
19471,921485,28866,211860,0.62
19472,367130,28866,211860,0.11
19473,626880,28866,211860,0.42
19474,195213,28866,211860,0.21
19475,861679,28866,211860,0.26
19476,349682,28866,211860,0.64
19477,371548,28866,211860,0.62
19478,60621,28866,211860,0.37
19479,192939,28866,211860,0.4
19480,283911,28866,211860,0.76
19481,802006,28866,211860,0.42
19482,645064,28866,211860,0.75
19483,710643,28866,211860,0.56
19484,455965,28866,211860,0.89
19485,433836,28866,211860,0.59
19486,329593,28866,211860,0.89
19487,892900,28866,211860,0.03
19488,64310,28866,211860,0.29
19489,277500,28866,211860,0.9
19490,271015,28866,211860,0.51
19491,234845,28866,211860,0.21
19492,952176,28866,211860,0.13
19493,225702,28866,211860,0.44
19494,967450,28866,211860,0.1
19495,47472,28866,211860,0.17
19496,844172,28866,211860,0.33
19497,195218,28866,211860,1.0
19498,169328,28866,211860,0.55
19499,850125,28866,211860,0.4
19500,119173,28866,211860,0.43
19501,558541,28866,211860,0.85
19502,300773,28866,211860,0.02
19503,415986,28866,211860,0.34
19504,416766,28866,211860,0.52
19505,77614,28866,211860,0.07
19506,837684,28866,211860,0.53
19507,894214,28866,211860,0.74
19508,108141,28866,211860,0.93
19509,719633,28866,211860,0.42
19510,837875,28866,211860,0.55
19511,609505,28866,211860,0.32
19512,470092,28866,211860,0.45
19513,273702,28866,211860,0.38
19514,752627,28866,211860,0.18
19515,748952,28866,211860,0.59
19516,817514,28866,211860,0.45
19517,639749,28866,211860,0.65
19518,66318,28866,211860,0.06
19519,992816,28866,211860,0.45
19520,256709,28866,211860,0.58
19521,174910,28866,211860,0.55
19522,320670,28866,211860,0.61
19523,511782,28866,211860,0.76
19524,222535,28866,211860,0.45
19525,5904,28866,211860,0.3
19526,794886,28866,211860,0.56
19527,678739,28866,211860,0.21
19528,830127,28866,211860,0.59
19529,31263,28866,211860,0.35
19530,564975,28866,211860,0.81
19531,158517,28866,211860,0.63
19532,149823,28866,211860,0.54
19533,159041,28866,211860,0.69
19534,799251,28866,211860,0.86
19535,3468,28866,211860,0.35
19536,624379,28866,211860,0.78
19537,508536,28866,211860,0.18
19538,593184,28866,211860,0.96
19539,13232,28866,211860,0.69
19540,601921,28866,211860,0.32
19541,490641,28866,211860,0.87
19542,138040,28866,211860,0.49
19543,421413,28866,211860,0.23
19544,218438,28866,211860,0.31
19545,291594,28866,211860,0.38
19546,192869,28866,211860,0.43
19547,452227,28866,211860,0.76
19548,609488,28866,211860,0.22
19549,25620,28866,211860,0.23
19550,851660,28866,211860,0.46
19551,254246,28866,211860,0.49
19552,507675,28866,211860,0.53
19553,890761,28866,211860,0.56
19554,298051,28866,211860,0.33
19555,364079,28866,211860,0.56
19556,809783,28866,211860,0.57
19557,384948,28866,211860,0.25
19558,401339,28866,211860,0.45
19559,619956,28866,211860,0.15
19560,244824,28866,211860,0.26
19561,236035,28866,211860,0.26
19562,730547,28866,211860,0.44
19563,425539,28866,211860,0.65
19564,203720,28866,211860,0.46
19565,891765,28866,211860,0.55
19566,790057,28866,211860,0.34
19567,493099,28866,211860,0.76
19568,442798,28866,211860,0.27
19569,809144,28866,211860,0.91
19570,898256,28866,211860,0.84
19571,823444,28866,211860,0.89
19572,899689,28866,211860,0.93
19573,583760,28866,211860,0.37
19574,790035,28866,211860,0.68
19575,219554,28866,211860,0.93
19576,831300,28866,211860,0.58
19577,391058,28866,211860,0.68
19578,862011,28866,211860,0.55
19579,251501,28866,211860,0.37
19580,724655,28866,211860,0.6
19581,389268,28866,211860,0.17
19582,732219,28866,211860,0.83
19583,299694,28866,211860,0.52
19584,85944,28866,211860,0.45
19585,491637,28866,211860,0.04
19586,334099,28866,211860,0.4
19587,474150,28866,211860,0.44
19588,878524,28866,211860,0.31
19589,466314,28866,211860,0.88
19590,871143,28866,211860,0.55
19591,678327,28866,211860,0.67
19592,19397,28866,211860,0.57
19593,13600,28866,211860,0.52
19594,306666,28866,211860,0.61
19595,167657,28866,211860,0.3
19596,626778,28866,211860,0.87
19597,87847,28866,211860,0.26
19598,186910,28866,211860,0.06
19599,472621,28866,211860,0.34
19600,393639,28866,211860,0.11
19601,462740,28866,211860,0.66
19602,508971,28866,211860,0.19
19603,674590,28866,211860,0.51
19604,394277,28866,211860,0.65
19605,624012,28866,211860,0.57
19606,407722,28866,211860,0.3
19607,235413,28866,211860,0.39
19608,259887,28866,211860,0.33
19609,558362,28866,211860,0.37
19610,269958,28866,211860,0.03
19611,555870,28866,211860,0.53
19612,672300,28866,211860,0.42
19613,339941,28866,211860,0.63
19614,887469,28866,211860,0.43
19615,380036,28866,211860,0.61
19616,445732,28866,211860,0.43
19617,64820,28866,211860,0.26
19618,636885,28866,211860,0.15
19619,360769,28866,211860,0.54
19620,77707,28866,211860,0.38
19621,390815,28866,211860,0.18
19622,771710,28866,211860,0.7
19623,536157,28866,211860,0.02
19624,232800,28866,211860,0.7
19625,463420,28866,211860,0.4
19626,733871,28866,211860,0.86
19627,48834,28866,211860,0.74
19628,73481,28866,211860,0.9
19629,382158,28866,211860,0.46
19630,925699,28866,211860,0.56
19631,732420,28866,211860,0.28
19632,765521,28866,211860,0.1
19633,286282,28866,211860,0.29
19634,504109,28866,211860,0.53
19635,121519,28866,211860,0.54
19636,558772,28866,211860,0.03
19637,449065,28866,211860,0.36
19638,280866,28866,211860,0.28
19639,64802,28866,211860,0.63
19640,636403,28866,211860,0.28
19641,187021,28866,211860,0.34
19642,441881,28866,211860,0.65
19643,552220,28866,211860,0.42
19644,524230,28866,211860,0.55
19645,48450,28866,211860,0.86
19646,324088,28866,211860,0.7
19647,684140,28866,211860,0.73
19648,662909,28866,211860,0.11
19649,524985,28866,211860,0.25
19650,595879,28866,211860,0.29
19651,275559,28866,211860,0.77
19652,841830,28866,211860,0.94
19653,532324,28866,211860,0.55
19654,443283,28866,211860,0.62
19655,20367,28866,211860,0.28
19656,459977,28866,211860,0.48
19657,513905,28866,211860,0.65
19658,912241,28866,211860,0.56
19659,23940,28866,211860,0.39
19660,142599,28866,211860,0.5
19661,565445,28866,211860,0.37
19662,463179,28866,211860,0.6
19663,870849,28866,211860,0.85
19664,1691,28866,211860,0.05
19665,635651,28866,211860,0.74
19666,603164,28866,211860,0.67
19667,60540,28866,211860,0.09
19668,212006,28866,211860,0.98
19669,465512,28866,211860,0.35
19670,724360,28866,211860,0.2
19671,864589,28866,211860,0.65
19672,200687,28866,211860,0.56
19673,876224,28866,211860,0.9
19674,941220,28866,211860,0.72
19675,129675,28866,211860,0.51
19676,478167,28866,211860,0.58
19677,896242,28866,211860,0.17
19678,104804,28866,211860,0.48
19679,806225,28866,211860,0.69
19680,809224,28866,211860,0.49
19681,4102,28866,211860,0.3
19682,981061,28866,211860,0.1
19683,650472,28866,211860,0.24
19684,79877,28866,211860,0.54
19685,168818,28866,211860,0.81
19686,334054,28866,211860,0.32
19687,191618,28866,211860,0.76
19688,891226,28866,211860,0.55
19689,938695,28866,211860,0.31
19690,36530,28866,211860,0.45
19691,694475,28866,211860,0.51
19692,228103,28866,211860,0.86
19693,222284,28866,211860,0.51
19694,47670,28866,211860,0.41
19695,288152,28866,211860,0.9
19696,341070,28866,211860,0.47
19697,403812,28866,211860,0.18
19698,994784,28866,211860,0.76
19699,242220,28866,211860,0.55
19700,918053,28866,211860,0.57
19701,777223,28866,211860,0.67
19702,225569,28866,211860,0.35
19703,165167,28866,211860,0.21
19704,95198,28866,211860,0.73
19705,805304,28866,211860,0.56
19706,950633,28866,211860,0.5
19707,853667,28866,211860,0.64
19708,515855,28866,211860,0.9
19709,461306,28866,211860,0.41
19710,704618,28866,211860,0.31
19711,972188,28866,211860,0.43
19712,414734,28866,211860,0.4
19713,734283,28866,211860,0.53
19714,871143,28866,211860,0.76
19715,16364,28866,211860,0.66
19716,681511,28866,211860,0.42
19717,891348,28866,211860,0.15
19718,926745,28866,211860,0.02
19719,80608,28866,211860,0.56
19720,887859,28866,211860,0.93
19721,364287,28866,211860,0.39
19722,47269,28866,211860,0.3
19723,80496,28866,211860,0.76
19724,618191,28866,211860,1.0
19725,317397,28866,211860,0.94
19726,287497,28866,211860,0.52
19727,835630,28866,211860,0.63
19728,39363,28866,211860,0.65
19729,358931,28866,211860,0.56
19730,489178,28866,211860,0.6
19731,614211,28866,211860,0.47
19732,545158,28866,211860,0.76
19733,899155,28866,211860,0.8
19734,205566,28866,211860,0.76
19735,964049,28866,211860,0.21
19736,381831,28866,211860,0.9
19737,363543,28866,211860,0.6
19738,396579,28866,211860,0.0
19739,488005,28866,211860,0.4
19740,347318,28866,211860,0.46
19741,814108,28866,211860,0.34
19742,824075,28866,211860,0.83
19743,209604,28866,211860,0.32
19744,544151,28866,211860,0.44
19745,463659,28866,211860,0.94
19746,840973,28866,211860,0.33
19747,934436,28866,211860,0.49
19748,846393,28866,211860,0.12
19749,20359,28866,211860,0.39
19750,913771,28866,211860,0.4
19751,514605,28866,211860,0.44
19752,265918,28866,211860,0.48
19753,287171,28866,211860,0.46
19754,327343,28866,211860,0.49
19755,512780,28866,211860,0.38
19756,941835,28866,211860,0.9
19757,310863,28866,211860,0.43
19758,313900,28866,211860,0.09
19759,54119,28866,211860,0.89
19760,109009,28866,211860,0.6
19761,514865,28866,211860,0.95
19762,240501,28866,211860,0.54
19763,588473,28866,211860,0.22
19764,546826,28866,211860,0.41
19765,435672,28866,211860,0.63
19766,651093,28866,211860,0.24
19767,330656,28866,211860,0.67
19768,219284,28866,211860,0.23
19769,268680,28866,211860,0.56
19770,211515,28866,211860,0.96
19771,376334,28866,211860,0.25
19772,194200,28866,211860,0.06
19773,130297,28866,211860,0.41
19774,906796,28866,211860,0.65
19775,871706,28866,211860,0.05
19776,544100,28866,211860,0.07
19777,157599,28866,211860,0.47
19778,894962,28866,211860,0.47
19779,840247,28866,211860,0.13
19780,29295,28866,211860,0.69
19781,435480,28866,211860,0.4
19782,722196,28866,211860,0.72
19783,560167,28866,211860,0.39
19784,186077,28866,211860,0.11
19785,325913,28866,211860,0.72
19786,316356,28866,211860,0.66
19787,23746,28866,211860,0.31
19788,170639,28866,211860,0.8
19789,86942,28866,211860,0.48
19790,598365,28866,211860,0.39
19791,427020,28866,211860,0.11
19792,701710,28866,211860,0.74
19793,8809,28866,211860,0.81
19794,982232,28866,211860,0.78
19795,36175,28866,211860,0.76
19796,165118,28866,211860,0.26
19797,6347,28866,211860,0.36
19798,165813,28866,211860,0.52
19799,198516,28866,211860,0.72
19800,69219,28866,211860,0.4
19801,235664,28866,211860,0.35
19802,87619,28866,211860,0.5
19803,715576,28866,211860,0.76
19804,978693,28866,211860,0.64
19805,286780,28866,211860,0.39
19806,615235,28866,211860,0.43
19807,899870,28866,211860,0.7
19808,513651,28866,211860,0.21
19809,864209,28866,211860,0.3
19810,190385,28866,211860,0.18
19811,354815,28866,211860,0.37
19812,401924,28866,211860,0.71
19813,940898,28866,211860,0.86
19814,953436,28866,211860,0.6
19815,901970,28866,211860,0.44
19816,221010,28866,211860,0.79
19817,108362,28866,211860,0.35
19818,748068,28866,211860,0.4
19819,685144,28866,211860,0.74
19820,539870,28866,211860,0.3
19821,409119,28866,211860,0.62
19822,487873,28866,211860,0.29
19823,458017,28866,211860,0.1
19824,258373,28866,211860,0.5
19825,710129,28866,211860,0.98
19826,646730,28866,211860,0.56
19827,664088,28866,211860,0.67
19828,424452,28866,211860,0.33
19829,868947,28866,211860,0.86
19830,167682,28866,211860,0.06
19831,985197,28866,211860,0.61
19832,819334,28866,211860,0.1
19833,179073,28866,211860,0.07
19834,675154,28866,211860,0.69
19835,614799,28866,211860,0.1
19836,35683,28866,211860,0.52
19837,498498,28866,211860,0.62
19838,595466,28866,211860,0.35
19839,146883,28866,211860,0.39
19840,284485,28866,211860,0.55
19841,575977,28866,211860,0.58
19842,585629,28866,211860,0.67
19843,659594,28866,211860,0.85
19844,71361,28866,211860,0.68
19845,90903,28866,211860,0.4
19846,645522,28866,211860,0.49
19847,855020,28866,211860,0.47
19848,972359,28866,211860,0.67
19849,654956,28866,211860,0.42
19850,691588,28866,211860,0.28
19851,173872,28866,211860,0.76
19852,282720,28866,211860,0.76
19853,619086,28866,211860,0.73
19854,971966,28866,211860,0.52
19855,827544,28866,211860,0.88
19856,88346,28866,211860,0.62
19857,1089,28866,211860,0.73
19858,305152,28866,211860,0.34
19859,752720,28866,211860,0.79
19860,51939,28866,211860,0.51
19861,530177,28866,211860,0.47
19862,664844,28866,211860,0.84
19863,238532,28866,211860,0.74
19864,569163,28866,211860,0.47
19865,854681,28866,211860,0.01
19866,792578,28866,211860,0.1
19867,630163,28866,211860,0.72
19868,792194,28866,211860,0.29
19869,802502,28866,211860,0.5
19870,780815,28866,211860,0.2
19871,71494,28866,211860,0.36
19872,138303,28866,211860,0.18
19873,272015,28866,211860,0.31
19874,399378,28866,211860,0.01
19875,907632,28866,211860,0.32
19876,324062,28866,211860,0.75
19877,559643,28866,211860,0.73
19878,721951,28866,211860,0.92
19879,906205,28866,211860,0.63
19880,650361,28866,211860,0.54
19881,840465,28866,211860,0.71
19882,518162,28866,211860,0.22
19883,938085,28866,211860,0.6
19884,536964,28866,211860,0.19
19885,51316,28866,211860,0.49
19886,520109,28866,211860,0.86
19887,264667,28866,211860,0.27
19888,734743,28866,211860,0.2
19889,105954,28866,211860,0.44
19890,251089,28866,211860,0.43
19891,681859,28866,211860,0.37
19892,329954,28866,211860,0.59
19893,31606,28866,211860,0.21
19894,208824,28866,211860,0.82
19895,901161,28866,211860,0.36
19896,303285,28866,211860,0.94
19897,828312,28866,211860,0.46
19898,251189,28866,211860,0.48
19899,897242,28866,211860,0.34
19900,957767,28866,211860,0.99
19901,406755,28866,211860,0.45
19902,206748,28866,211860,0.79
19903,492618,28866,211860,0.45
19904,401781,28866,211860,0.76
19905,242470,28866,211860,0.33
19906,294262,28866,211860,0.32
19907,651932,28866,211860,0.63
19908,107990,28866,211860,0.02
19909,670337,28866,211860,0.24
19910,887443,28866,211860,0.49
19911,844884,28866,211860,0.64
19912,603142,28866,211860,0.51
19913,53902,28866,211860,0.05
19914,260556,28866,211860,0.46
19915,221716,28866,211860,0.64
19916,164449,28866,211860,0.13
19917,278210,28866,211860,0.83
19918,712529,28866,211860,0.61
19919,110535,28866,211860,0.51
19920,482196,28866,211860,0.9
19921,153172,28866,211860,0.95
19922,436418,28866,211860,0.38
19923,792395,28866,211860,0.39
19924,338680,28866,211860,0.59
19925,624873,28866,211860,0.54
19926,265502,28866,211860,0.29
19927,876084,28866,211860,0.01
19928,658866,28866,211860,0.23
19929,907503,28866,211860,0.69
19930,566442,28866,211860,0.62
19931,943391,28866,211860,0.69
19932,623518,28866,211860,0.93
19933,108804,28866,211860,0.39
19934,547526,28866,211860,0.68
19935,14505,28866,211860,0.53
19936,238738,28866,211860,0.84
19937,533474,28866,211860,0.8
19938,346334,28866,211860,0.46
19939,350330,28866,211860,0.2
19940,70203,28866,211860,0.65
19941,720800,28866,211860,0.66
19942,555298,28866,211860,0.53
19943,22348,28866,211860,0.56
19944,529402,28866,211860,0.9
19945,404890,28866,211860,0.12
19946,817064,28866,211860,0.69
19947,874105,28866,211860,0.18
19948,644114,28866,211860,0.58
19949,811158,28866,211860,0.68
19950,261634,28866,211860,0.68
19951,318090,28866,211860,0.58
19952,119487,28866,211860,0.27
19953,205132,28866,211860,0.2
19954,804198,28866,211860,0.27
19955,669355,28866,211860,0.46
19956,255564,28866,211860,0.38
19957,273495,28866,211860,0.69
19958,701272,28866,211860,0.76
19959,122633,28866,211860,0.02
19960,947956,28866,211860,0.31
19961,346925,28866,211860,0.34
19962,779351,28866,211860,0.02
19963,470139,28866,211860,0.94
19964,603143,28866,211860,0.56
19965,768830,28866,211860,0.73
19966,793563,28866,211860,0.95
19967,512070,28866,211860,0.73
19968,981049,28866,211860,0.71
19969,499734,28866,211860,0.25
19970,749266,28866,211860,0.76
19971,777882,28866,211860,0.7
19972,963897,28866,211860,0.15
19973,702233,28866,211860,0.55
19974,897689,28866,211860,0.44
19975,21342,28866,211860,0.96
19976,367795,28866,211860,0.48
19977,992172,28866,211860,0.71
19978,344882,28866,211860,0.19
19979,201939,28866,211860,0.43
19980,277789,28866,211860,0.45
19981,61199,28866,211860,0.45
19982,363262,28866,211860,0.12
19983,142634,28866,211860,0.71
19984,83369,28866,211860,0.65
19985,17361,28866,211860,0.9
19986,227466,28866,211860,0.26
19987,618685,28866,211860,0.54
19988,171410,28866,211860,0.18
19989,964454,28866,211860,0.04
19990,744423,28866,211860,0.25
19991,907098,28866,211860,0.53
19992,612590,28866,211860,0.38
19993,570730,28866,211860,0.12
19994,905937,28866,211860,0.27
19995,476727,28866,211860,0.79
19996,544994,28866,211860,0.62
19997,929389,28866,211860,0.34
19998,639337,28866,211860,0.86
19999,907048,28866,211860,0.17
20000,368277,28866,211860,0.48
20001,865736,28866,211860,0.2
20002,917888,28866,211860,0.67
20003,568842,28866,211860,0.55
20004,212372,28866,211860,0.56
20005,864111,28866,211860,0.55
20006,430162,28866,211860,0.37
20007,112619,28866,211860,0.34
20008,5146,28866,211860,0.25
20009,220728,28866,211860,0.48
20010,174201,28866,211860,0.53
20011,40940,28866,211860,0.61
20012,189262,28866,211860,0.27
20013,706074,28866,211860,0.41
20014,193099,28866,211860,0.42
20015,531150,28866,211860,0.58
20016,624996,28866,211860,0.51
20017,202313,28866,211860,0.47
20018,540300,28866,211860,0.4
20019,305073,28866,211860,0.18
20020,842626,28866,211860,0.49
20021,14784,28866,211860,0.07
20022,427437,28866,211860,0.48
20023,247071,28866,211860,0.24
20024,828109,28866,211860,0.24
20025,392258,28866,211860,0.34
20026,759640,28866,211860,0.66
20027,813940,28866,211860,0.62
20028,526639,28866,211860,0.79
20029,140713,28866,211860,0.48
20030,68209,28866,211860,0.13
20031,167334,28866,211860,0.5
20032,772457,28866,211860,0.1
20033,692245,28866,211860,0.77
20034,657344,28866,211860,0.09
20035,837083,28866,211860,0.21
20036,663474,28866,211860,0.08
20037,272055,28866,211860,0.44
20038,884760,28866,211860,0.78
20039,744249,28866,211860,0.51
20040,570205,28866,211860,0.5
20041,190829,28866,211860,0.23
20042,673660,28866,211860,0.02
20043,233124,28866,211860,0.61
20044,873476,28866,211860,0.03
20045,439228,28866,211860,0.97
20046,910797,28866,211860,0.47
20047,517118,28866,211860,0.17
20048,906219,28866,211860,0.28
